id,name,incumbent,party_leader,pm,mpp,premier,cabinet
889,Christian Legeais
890,Richard Mahoney
891,Stuart Ryan
892,Anwar Syed
893,Royal Galipeau
894,Marc Godbout
895,Mark Andrew Leahy
896,Alain Saint-Yves
897,Sarah Samplonius
898,Allan Cutler
899,John Ford
900,David McGuinty
901,Henri Sader
902,Brad Thomson
903,Mauril Bélanger
904,Paul Benoit
905,Ric Dagenais
906,Alexandre Legeais
907,James C. Parsons
908,Raphaël Thierrin
909,Neil Adair
910,John Baird
911,Randy Bens
912,Lee Farnworth
913,John Pacheco
914,Marlene Rivier
915,James Bender
916,Zoé Kunschner
917,Dave MacKenzie
918,John Markus
919,Greig Mordue
920,Kaye Sargent
921,Ronnee Sykes
922,Beverly Bernardo
923,Sarmite Sam Bulte
924,Lorne Gershuny
925,Jurij Klufas
926,Peggy Nash
927,Terry Parker
928,Robert L. Rishchynski
929,Jo-Anne Boulding
930,Tony Clement
931,Glen Hodgson
932,Andy Mitchell
933,John Day Cowling
934,David Cunningham
935,Irma DeVries
936,Keith Dinicol
937,Gary Schellenberger
938,Bob Bowers
939,Dean Del Mastro
940,Diane Lloyd
941,Linda Slavin
942,Aiden Wiechula
943,Brent Wood
944,Jeff Brownridge
945,Gary Dale
946,Tim Dobson
947,Pedro Gonsalves
948,Chai Kalevar
949,Dan McTeague
950,Tim Hickey
951,Daryl Kramp
952,Michael McMahon
953,Joseph Sahadat
954,Bob Vaughan
955,Cheryl Gallant
956,Paul Kelly
957,Don Lindsay
958,Gordon Scott McLeod
959,Sue McSheffrey
960,Joe Di Paola
961,Wess Dowsett
962,Tim Rudkins
963,Bryon Wilfert
964,Jeff Burch
965,Bill Bylsma
966,Elaine Couto
967,Rick Dykstra
968,Jim Fannon
969,Walt Lastewka
970,Carolyn Bennett
971,Kevin Farmer
972,Peter Kent
973,Paul Summerville
974,Greg Agar
975,Pat Davidson
976,Gary De Boer
977,John Elliott
978,Roger Gallaway
979,Mike Jacobs
980,Guy Dumas
981,Tony Martin
982,Christian Provenzano
983,Mike Taffarel
984,Mark Viitala
985,Ken Walker
986,Jim Karygiannis
987,Casey Maple
988,Bill Redwood
989,David Robertson
990,John Cannis
991,Roxanne James
992,Dorothy Laxton
993,Andrew Strachan
994,Pauline Browes
995,Peter Campbell
996,Mike Flanagan
997,Farooq Khan
998,John McKay
999,Andrew C. Thomas
1000,Brenda Thompson
1001,Serge Abbat
1002,Jerry Bance
1003,Andrew Brett
1004,Yaqoob Khan
1005,Derek Lee
1006,Alan Mercer
1007,Dan Harris
1008,Valery Philip
1009,Elizabeth Rowley
1010,Trevor Sutton
1011,Vincent Veerasuntharam
1012,Tom Wappel
1013,Katy Austin
1014,Peter Ellis
1015,Helena Guergis
1016,Elizabeth Kirley
1017,Peter Vander Zaag
1018,Sandy Agnew
1019,Karen Graham
1020,Jen Hill
1021,Adrian Peter Kooger
1022,Bruce Stanton
1023,Doug Beards
1024,Carson Chisholm
1025,Guy Lauzon
1026,Elaine MacDonald
1027,Tom Manley
1028,Stephen Butcher
1029,Sam Hammond
1030,Diane Marleau
1031,Gerry McIntaggart
1032,Joey Methé
1033,J. David Popescu
1034,Kevin Serviss
1035,Dave Starbuck
1036,Mark Abramowitz
