id,name,riding_name,last_win_margin,party_leader,pm,mpp,premier,cabinet
1263,Brian N. MacPhee,Calgary Southeast
1264,Kirk Oates,Calgary Southeast
1265,Brett Spencer,Calgary Southeast
1266,Kelly Christie,Calgary Southwest
1267,Stephen J Harper,Calgary Southwest
1268,Larry R. Heather,Calgary Southwest
1269,Holly Heffernan,Calgary Southwest
1270,Marlene Lamontagne,Calgary Southwest
1271,Robert Anders,Calgary West
1272,Janice Kinch,Calgary West
1273,Shawna Knowles,Calgary West
1274,André Vachon,Calgary West
1275,Anna Lisa Wagner,Calgary West
1276,Gerard Groenendijk,Crowfoot
1277,Omar Harb,Crowfoot
1278,Ellen Parker,Crowfoot
1279,Konrad Schellenberg,Crowfoot
1280,Kevin A Sorenson,Crowfoot
1281,John C. Turner,Crowfoot
1282,Nadine Bailey,Edmonton--Mill Woods--Beaumont
1283,Christa Baxter,Edmonton--Mill Woods--Beaumont
1284,Mike Butler,Edmonton--Mill Woods--Beaumont
1285,Mike Lake,Edmonton--Mill Woods--Beaumont
1286,Naomi Rankin,Edmonton--Mill Woods--Beaumont
1287,Brent Schaffrick,Edmonton--Mill Woods--Beaumont
1288,Lewis Cardinal,Edmonton Centre
1289,Laurie Hawn,Edmonton Centre
1290,Mary MacDonald,Edmonton Centre
1291,Peggy Morton,Edmonton Centre
1292,David James Parker,Edmonton Centre
1293,Mikkel Paulson,Edmonton Centre
1294,Trey Capnerhurst,Edmonton East
1295,Peter Goldring,Edmonton East
1296,Ray Martin,Edmonton East
1297,Shafik Ruda,Edmonton East
1298,Richard Fahlman,Edmonton--Leduc
1299,Valerie Kennedy,Edmonton--Leduc
1300,Artem Medvedev,Edmonton--Leduc
1301,James Rajotte,Edmonton--Leduc
1302,Peter Johnston,Edmonton--St. Albert
1303,Brian LaBelle,Edmonton--St. Albert
1304,Brent Rathgeber,Edmonton--St. Albert
1305,Kevin Taron,Edmonton--St. Albert
1306,James Ford,Edmonton--Sherwood Park
1307,Mike Scott,Edmonton--Sherwood Park
1308,Paul St. Laurent,Edmonton--Sherwood Park
1309,Rick Szostak,Edmonton--Sherwood Park
1310,Tim Uppal,Edmonton--Sherwood Park
1311,Chris Vallee,Edmonton--Sherwood Park
1312,Rona Ambrose,Edmonton--Spruce Grove
1313,Chris Austin,Edmonton--Spruce Grove
1314,Catherine Chaulk-Stokes,Edmonton--Spruce Grove
1315,Joshua Lund,Edmonton--Spruce Grove
1316,Linda Duncan,Edmonton--Strathcona
1317,Andrew Fehr,Edmonton--Strathcona
1318,Ryan Hastman,Edmonton--Strathcona
1319,Kevan Hunter,Edmonton--Strathcona
1320,Kyle Murphy,Edmonton--Strathcona
1321,Matthew Sinclair,Edmonton--Strathcona
1322,Christopher White,Edmonton--Strathcona
1323,Cailin Bartlett,Lethbridge
1324,Geoffrey Capp,Lethbridge
1325,Michael Cormican,Lethbridge
1326,Jim Hillyer,Lethbridge
1327,Mark Sandilands,Lethbridge
1328,Brad Carrigan,Macleod
1329,Janine Giles,Macleod
1330,Nicole Hankel,Macleod
1331,Ted Menzies,Macleod
1332,Attila Nagy,Macleod
1333,Marc Slingerland,Macleod
1334,Norm Boucher,Medicine Hat
1335,Graham Murray,Medicine Hat
1336,LaVar Payne,Medicine Hat
1337,Dennis Perrier,Medicine Hat
1338,Frans VandeStroet,Medicine Hat
1339,Donovan Eckstrom,Peace River
1340,Corina Ganton,Peace River
1341,Wayne John Kamieniecki,Peace River
1342,Russ Toews,Peace River
1343,Jennifer Villebrun,Peace River
1344,Chris Warkentin,Peace River
1345,Earl Dreeshen,Red Deer
1346,Andrew Lineker,Red Deer
1347,Mason Connor Woodruff Sisson,Red Deer
1348,Stuart Somerville,Red Deer
1349,Leon Benoit,Vegreville--Wainwright
1350,William Munsey,Vegreville--Wainwright
1351,Matthew Sokalski,Vegreville--Wainwright
1352,Ray A Stone,Vegreville--Wainwright
1353,Ron Williams,Vegreville--Wainwright
1354,Rob Fox,Westlock--St. Paul
1355,Lisa Grant,Westlock--St. Paul
1356,Lyndsey Ellen Henderson,Westlock--St. Paul
1357,Brian Storseth,Westlock--St. Paul
1358,Christopher Anderson,Wetaskiwin
1359,Blaine Calkins,Wetaskiwin
1360,Robert Johnston,Wetaskiwin
1361,Tim Robson,Wetaskiwin
1362,Jeff Horvath,Wild Rose
1363,Mike MacDonald,Wild Rose
1364,John Douglas Reilly,Wild Rose
1365,Blake Richards,Wild Rose
1366,Randy Vanden Broek,Wild Rose
1367,Melissa Brade,Yellowhead
1368,Rob Merrifield,Yellowhead
1369,Monika Schaefer,Yellowhead
1370,Zack Siezmagraff,Yellowhead
1371,Jacob Strydhorst,Yellowhead
1372,Mark Wells,Yellowhead
1373,Daniel Bryce,Abbotsford
1374,Ed Fast,Abbotsford
1375,Madeleine Hardin,Abbotsford
1376,David MacKay,Abbotsford
1377,David Alan Murray,Abbotsford
1378,Lewis Clarke Dahlby,Burnaby--Douglas
1379,George Gidora,Burnaby--Douglas
1380,Ronald Leung,Burnaby--Douglas
1381,Ken Low,Burnaby--Douglas
1382,Adrianne Merlo,Burnaby--Douglas
1383,Brian Sproule,Burnaby--Douglas
1384,Kennedy Stewart,Burnaby--Douglas
1385,Garth Evans,Burnaby--New Westminster
1386,Paul Forseth,Burnaby--New Westminster
1387,Peter Julian,Burnaby--New Westminster
1388,Carrie McLaren,Burnaby--New Westminster
1389,Tyler Pierce,Burnaby--New Westminster
1390,Joseph Theriault,Burnaby--New Westminster
1391,Dick Harris,Cariboo--Prince George
1392,Sangeeta Lalli,Cariboo--Prince George
1393,Heidi Redl,Cariboo--Prince George
1394,Jon Ronan,Cariboo--Prince George
1395,Henry Thiessen,Cariboo--Prince George
1396,Jordan Turner,Cariboo--Prince George
1397,Jon Van Barneveld,Cariboo--Prince George
1398,Clive Edwards,Chilliwack--Fraser Canyon
1399,Jamie Hoskins,Chilliwack--Fraser Canyon
1400,Diane Janzen,Chilliwack--Fraser Canyon
1401,Dorothy-Jean O'Donnell,Chilliwack--Fraser Canyon
1402,Gwen O'Mahony,Chilliwack--Fraser Canyon
1403,Mark Strahl,Chilliwack--Fraser Canyon
1404,Alan Beesley,Delta--Richmond East
1405,Kerry-Lynne Findlay,Delta--Richmond East
1406,Duane Laird,Delta--Richmond East
1407,Jeff Monds,Delta--Richmond East
1408,John Shavluk,Delta--Richmond East
1409,Nic Slater,Delta--Richmond East
1410,Mandeep Bhuller,Pitt Meadows--Maple Ridge--Mission
1411,Randy Kamp,Pitt Meadows--Maple Ridge--Mission
1412,Craig Speirs,Pitt Meadows--Maple Ridge--Mission
1413,Peter Tam,Pitt Meadows--Maple Ridge--Mission
1414,Troy DeSouza,Esquimalt--Juan de Fuca
1415,Randall C. Garrison,Esquimalt--Juan de Fuca
1416,Louis James Lesosky,Esquimalt--Juan de Fuca
1417,Christopher Robert Porter,Esquimalt--Juan de Fuca
1418,Shaunna Salsman,Esquimalt--Juan de Fuca
1419,Lillian Szpak,Esquimalt--Juan de Fuca
1420,Pam Dhanoa,Fleetwood--Port Kells
1421,Nao Fernando,Fleetwood--Port Kells
1422,Nina Grewal,Fleetwood--Port Kells
1423,Alex Joehl,Fleetwood--Port Kells
1424,Alan Saldanha,Fleetwood--Port Kells
1425,Donovan Michael Cavers,Kamloops--Thompson--Cariboo
1426,Michael David Crawford,Kamloops--Thompson--Cariboo
1427,Christopher Kempling,Kamloops--Thompson--Cariboo
1428,Cathy McLeod,Kamloops--Thompson--Cariboo
1429,Murray Todd,Kamloops--Thompson--Cariboo
1430,Ron Cannan,Kelowna--Lake Country
1431,Alice Hooper,Kelowna--Lake Country
1432,Tisha Kalmanovitch,Kelowna--Lake Country
1433,Kris Stewart,Kelowna--Lake Country
1434,Betty Aitchison,Kootenay--Columbia
1435,Brent Bush,Kootenay--Columbia
1436,Bill Green,Kootenay--Columbia
1437,Mark Shmigelsky,Kootenay--Columbia
1438,David Wilks,Kootenay--Columbia
1439,Rebecca Darnell,Langley
1440,Piotr Majkowski,Langley
1441,Craig Nobbs,Langley
1442,Carey Ann Poitras,Langley
1443,Mark Warawa,Langley
1444,Barbara Biley,Nanaimo--Alberni
1445,Myron Jespersen,Nanaimo--Alberni
1446,James Lunney,Nanaimo--Alberni
1447,Zenaida Maartman,Nanaimo--Alberni
1448,Renée Amber Miller,Nanaimo--Alberni
1449,Jesse Schroeder,Nanaimo--Alberni
1450,Frank Wagner,Nanaimo--Alberni
1451,Anne Marie Benoit,Nanaimo--Cowichan
1452,Jean Crowder,Nanaimo--Cowichan
1453,Jack East,Nanaimo--Cowichan
1454,Brian Fillmore,Nanaimo--Cowichan
1455,John Koury,Nanaimo--Cowichan
1456,Sukh Dhaliwal,Newton--North Delta
1457,Mani Fallon,Newton--North Delta
1458,Ravi S. Gill,Newton--North Delta
1459,Samuel Frank Hammond,Newton--North Delta
1460,Jinny Sims,Newton--North Delta
1461,Liz Walker,Newton--North Delta
1462,Diana Dilworth,New Westminster--Coquitlam
1463,Fin Donnelly,New Westminster--Coquitlam
1464,Rebecca Helps,New Westminster--Coquitlam
1465,Ken Beck Lee,New Westminster--Coquitlam
1466,Roland Verrier,New Westminster--Coquitlam
1467,Greig Crockett,Okanagan--Shuswap
1468,Janna Francis,Okanagan--Shuswap
1469,Nikki Inouye,Okanagan--Shuswap
1470,Colin Mayes,Okanagan--Shuswap
1471,Michael Charrois,North Vancouver
1472,Greg Dowman,North Vancouver
1473,Nick Jones,North Vancouver
1474,Taleeb Noormohamed,North Vancouver
1475,Andrew Saxton,North Vancouver
1476,Dan Albas,Okanagan--Coquihalla
1477,Dan Bouchard,Okanagan--Coquihalla
1478,David Finnis,Okanagan--Coquihalla
1479,John Kidder,Okanagan--Coquihalla
1480,Sean Upshaw,Okanagan--Coquihalla
1481,Dietrich Wittel,Okanagan--Coquihalla
1482,Paul Geddes,Port Moody--Westwood--Port Coquitlam
1483,Mark Ireland,Port Moody--Westwood--Port Coquitlam
1484,Kevin Kim,Port Moody--Westwood--Port Coquitlam
1485,Stewart McGillivray,Port Moody--Westwood--Port Coquitlam
1486,James Moore,Port Moody--Westwood--Port Coquitlam
1487,Lois Boone,Prince George--Peace River
1488,Jeremy Coté,Prince George--Peace River
1489,Hilary Crowley,Prince George--Peace River
1490,Ben Levine,Prince George--Peace River
1491,Bob Zimmer,Prince George--Peace River
1492,Dale Jackaman,Richmond
1493,Joe Peschisolido,Richmond
1494,Michael Wolfe,Richmond
1495,Alice Wong,Richmond
1496,Renée Hetherington,Saanich--Gulf Islands
1497,Edith Loring-Kuhanga,Saanich--Gulf Islands
1498,Gary Lunn,Saanich--Gulf Islands
1499,Elizabeth May,Saanich--Gulf Islands
1500,Roger Benham,Skeena--Bulkley Valley
1501,Maggie Braun,Skeena--Bulkley Valley
1502,Nathan Paul Cullen,Skeena--Bulkley Valley
1503,Clay Harmon,Skeena--Bulkley Valley
1504,Rod Taylor,Skeena--Bulkley Valley
1505,Kyle Warwick,Skeena--Bulkley Valley
1506,Alex Atamanenko,British Columbia Southern Interior
1507,Stephen Hill,British Columbia Southern Interior
1508,Bryan Hunt,British Columbia Southern Interior
1509,Shan Lavell,British Columbia Southern Interior
1510,Larry Colero,South Surrey--White Rock--Cloverdale
1511,Kevin Peter Donohoe,South Surrey--White Rock--Cloverdale
1512,David Hawkins,South Surrey--White Rock--Cloverdale
1513,Russ Hiebert,South Surrey--White Rock--Cloverdale
1514,Susan Keeping,South Surrey--White Rock--Cloverdale
1515,Aart Looye,South Surrey--White Rock--Cloverdale
1516,Brian Marlatt,South Surrey--White Rock--Cloverdale
1517,Mike Schouten,South Surrey--White Rock--Cloverdale
1518,Hardy Staub,South Surrey--White Rock--Cloverdale
1519,Norris Barens,Surrey North
1520,Dona Cadman,Surrey North
1521,Bernadette Keenan,Surrey North
1522,Kevin Pielak,Surrey North
1523,Shinder Purewal,Surrey North
1524,Jasbir Sandhu,Surrey North
1525,Jamie Scott,Surrey North
1526,Adriane Carr,Vancouver Centre
1527,Jennifer Clarke,Vancouver Centre
1528,John Clarke,Vancouver Centre
1529,Hedy Fry,Vancouver Centre
1530,Michael Hill,Vancouver Centre
1531,Michael Huenefeld,Vancouver Centre
1532,Travis McCrea,Vancouver Centre
1533,Karen Shillington,Vancouver Centre
1534,Roma Ahi,Vancouver East
1535,Libby Davies,Vancouver East
1536,Anne Jamieson,Vancouver East
1537,Douglas Roy,Vancouver East
1538,Irene C. Yatco,Vancouver East
1539,Jason Draper,Vancouver Island North
1540,John Duncan,Vancouver Island North
1541,Mike Holland,Vancouver Island North
1542,Ronna-Rae Leonard,Vancouver Island North
1543,Frank Martin,Vancouver Island North
1544,Sue Moen,Vancouver Island North
1545,Louise Boutin,Vancouver Kingsway
1546,Kimball Cariou,Vancouver Kingsway
1547,Don Davies,Vancouver Kingsway
1548,Matt Kadioglu,Vancouver Kingsway
1549,Trang Nguyen,Vancouver Kingsway
1550,Donna Petersen,Vancouver Kingsway
1551,Wendy Yuan,Vancouver Kingsway
1552,Victor Edward Elkins,Vancouver Quadra
1553,Deborah Meredith,Vancouver Quadra
1554,Joyce Murray,Vancouver Quadra
1555,Laura-Leah Shaw,Vancouver Quadra
1556,Charles Boylan,Vancouver South
1557,Ujjal Dosanjh,Vancouver South
1558,Jean de Dieu Hakizimana,Vancouver South
1559,Meena Wong,Vancouver South
1560,Wai Young,Vancouver South
1561,Christopher Causton,Victoria
1562,Jared Giesbrecht,Victoria
1563,Patrick Hunt,Victoria
1564,Denise Savoie,Victoria
1565,Tunya Audain,West Vancouver--Sunshine Coast--Sea to Sky Country
1566,Carol Lee Chapman,West Vancouver--Sunshine Coast--Sea to Sky Country
1567,Doug Hartt,West Vancouver--Sunshine Coast--Sea to Sky Country
1568,Allan Holt,West Vancouver--Sunshine Coast--Sea to Sky Country
1569,Roger Lagassé,West Vancouver--Sunshine Coast--Sea to Sky Country
1570,Terry Platt,West Vancouver--Sunshine Coast--Sea to Sky Country
1571,Dan Veniez,West Vancouver--Sunshine Coast--Sea to Sky Country
1572,Brennan Wauters,West Vancouver--Sunshine Coast--Sea to Sky Country
1573,John Dunbar Weston,West Vancouver--Sunshine Coast--Sea to Sky Country
1574,Larry Bagnell,Yukon
1575,Kevin Barr,Yukon
1576,Ryan Leef,Yukon
1577,John Streicker,Yukon
1578,Dennis Bevington,Western Arctic
1579,Bonnie Dawson,Western Arctic
1580,Joe Handley,Western Arctic
1581,Sandy Lee,Western Arctic
1582,Eli Purchase,Western Arctic
1583,Leona Aglukkaq,Nunavut
1584,Jack Hicks,Nunavut
1585,Scott MacCallum,Nunavut
1586,Paul Okalik,Nunavut
