id,name,riding_name,last_win_margin,party_leader,pm,mpp,premier,cabinet
656,Durk Bruinsma,Clarington--Scugog--Uxbridge
657,Virginia Ervin,Clarington--Scugog--Uxbridge
658,Bruce Rogers,Clarington--Scugog--Uxbridge
659,Mario Silva,Davenport
660,Theresa Rodrigues,Davenport
661,Elmer Gale,Davenport
662,John Riddell,Davenport
663,Rui Pires,Davenport
664,Mark O'Brien,Davenport
665,Johan Boyden,Davenport
666,Sarah Thompson,Davenport
667,Yasmin Ratansi,Don Valley East
668,Dan King,Don Valley East
669,David Johnson,Don Valley East
670,Ryan Kidd,Don Valley East
671,Christopher Black,Don Valley East
672,Valerie Mah,Don Valley East
673,John Godfrey,Don Valley West
674,David Thomas,Don Valley West
675,David Turnbull,Don Valley West
676,Serge Abbat,Don Valley West
677,Murray Calder,Dufferin--Caledon
678,Rita Landry,Dufferin--Caledon
679,David Tilson,Dufferin--Caledon
680,Ursula Ellis,Dufferin--Caledon
681,Ted Alexander,Dufferin--Caledon
682,Joseph Volpe,Eglinton--Lawrence
683,Bernie Tanz,Eglinton--Lawrence
684,Corrinne Prévost,Eglinton--Lawrence
685,Shel Goldstein,Eglinton--Lawrence
686,Max Silverman,Eglinton--Lawrence
687,Gar Knutson,Elgin--Middlesex--London
688,Joe Preston,Elgin--Middlesex--London
689,Ken DeVries,Elgin--Middlesex--London
690,Will Arlow,Elgin--Middlesex--London
691,Tim McCallum,Elgin--Middlesex--London
692,Julie-Ann Stodolny,Elgin--Middlesex--London
693,Susan Whelan,Essex
694,David Tremblay,Essex
695,Jeff Watson,Essex
696,Robert A. Cruise,Essex
697,Paul Forman,Essex
698,Borys Wrzesnewskyj,Etobicoke Centre
699,Lida Preyma,Etobicoke Centre
700,Margo Pearson,Etobicoke Centre
701,France Tremblay,Etobicoke Centre
702,John Richmond,Etobicoke Centre
703,Jean Augustine,Etobicoke--Lakeshore
704,Margaret Anne McHugh,Etobicoke--Lakeshore
705,John Capobianco,Etobicoke--Lakeshore
706,Janice Murray,Etobicoke--Lakeshore
707,John Huculiak,Etobicoke--Lakeshore
708,Roy Cullen,Etobicoke North
709,Anna Di Carlo,Etobicoke North
710,Cesar Martello,Etobicoke North
711,Mir Kamal,Etobicoke North
712,George Szebik,Etobicoke North
713,William Ubbens,Etobicoke North
714,Rupinder Nannar,Etobicoke North
715,Don Boudria,Glengarry--Prescott--Russell
716,Roy Fjarlie,Glengarry--Prescott--Russell
717,Tim Bloedow,Glengarry--Prescott--Russell
718,Martin Cauvier,Glengarry--Prescott--Russell
719,Alain Lalonde,Glengarry--Prescott--Russell
720,Ovid Jackson,Grey--Bruce--Owen Sound
721,Alex Drossos,Grey--Bruce--Owen Sound
722,Steven J. Taylor,Grey--Bruce--Owen Sound
723,Larry Miller,Grey--Bruce--Owen Sound
724,Sebastian Ostertag,Grey--Bruce--Owen Sound
725,Brenda Chamberlain,Guelph
726,Jon Dearden,Guelph
727,Peter Ellis,Guelph
728,Lyne Rivard,Guelph
729,Manuel Couto,Guelph
730,Mike Nagy,Guelph
731,Phil Allt,Guelph
732,Bob Speller,Haldimand--Norfolk
733,Carrie Sinkowski,Haldimand--Norfolk
734,Steven Elgersma,Haldimand--Norfolk
735,Diane Finley,Haldimand--Norfolk
736,Colin Jones,Haldimand--Norfolk
737,John O'Reilly,Haliburton--Kawartha Lakes--Brock
738,Tim Holland,Haliburton--Kawartha Lakes--Brock
739,Barry Devolin,Haliburton--Kawartha Lakes--Brock
740,Peter Vogel,Haliburton--Kawartha Lakes--Brock
741,Charles Olito,Haliburton--Kawartha Lakes--Brock
742,Gil J. McElroy,Haliburton--Kawartha Lakes--Brock
743,Gary Carr,Halton
744,Dean Martin,Halton
745,Frank Marchetti,Halton
746,Anwar Naqvi,Halton
747,Stan Keyes,Hamilton Centre
748,Jamilé Ghaddar,Hamilton Centre
749,Leon Patrick O'Connor,Hamilton Centre
750,Stephen Downey,Hamilton Centre
751,Michael James Baldasaro,Hamilton Centre
752,David Christopherson,Hamilton Centre
753,Anne Marie Pavlov,Hamilton Centre
754,Tony Valeri,Hamilton East--Stoney Creek
755,Sam Cino,Hamilton East--Stoney Creek
756,Fred Eisenberger,Hamilton East--Stoney Creek
757,Bob Mann,Hamilton East--Stoney Creek
758,Tony DePaulo,Hamilton East--Stoney Creek
759,Richard Safka,Hamilton East--Stoney Creek
760,Beth Phinney,Hamilton Mountain
761,Paul Lane,Hamilton Mountain
762,Chris Charlton,Hamilton Mountain
763,Tom Jackson,Hamilton Mountain
764,Jo Pavlov,Hamilton Mountain
765,Paul Steckle,Huron--Bruce
766,Barb Fisher,Huron--Bruce
767,Dave Joslin,Huron--Bruce
768,Glen Smith,Huron--Bruce
769,Dave Vasey,Huron--Bruce
770,Grant Robertson,Huron--Bruce
771,Roger Valley,Kenora
772,Carl Chaboyer,Kenora
773,Susan Barclay,Kenora
774,Bill Brown,Kenora
775,Peter Milliken,Kingston and the Islands
776,Rosie The Clown Elston,Kingston and the Islands
777,Karl Eric Walker,Kingston and the Islands
778,Blair MacLean,Kingston and the Islands
779,Terry Marshall,Kingston and the Islands
780,Don Rogers,Kingston and the Islands
781,Janina Fisher Balfour,Kingston and the Islands
782,Rob Hutchison,Kingston and the Islands
783,Karen Redman,Kitchener Centre
784,Mark Corbiere,Kitchener Centre
785,Karol Vesely,Kitchener Centre
786,Thomas Ichim,Kitchener Centre
787,Richard Walsh-Bowers,Kitchener Centre
788,Lynn Myers,Kitchener--Conestoga
789,Frank Luellau,Kitchener--Conestoga
790,Kris Stapleton,Kitchener--Conestoga
791,Len Carter,Kitchener--Conestoga
792,Andrew Telegdi,Kitchener--Waterloo
793,Pauline Richards,Kitchener--Waterloo
794,Steve Strauss,Kitchener--Waterloo
795,Frank Ellis,Kitchener--Waterloo
796,Ciprian Mihalcea,Kitchener--Waterloo
797,Edwin Laryea,Kitchener--Waterloo
798,Larry McCormick,Lanark--Frontenac--Lennox and Addington
799,Ross Sutherland,Lanark--Frontenac--Lennox and Addington
800,John Baranyi,Lanark--Frontenac--Lennox and Addington
801,Scott Jeffrey Reid,Lanark--Frontenac--Lennox and Addington
802,George Walter Kolaczynski,Lanark--Frontenac--Lennox and Addington
803,Bill Vankoughnet,Lanark--Frontenac--Lennox and Addington
804,Joe Jordan,Leeds--Grenville
805,Steve Armstrong,Leeds--Grenville
806,Gord Brown,Leeds--Grenville
807,Chris Bradshaw,Leeds--Grenville
808,Pat O'Brien,London--Fanshawe
809,Derrall Bellaire,London--Fanshawe
810,John Mazzilli,London--Fanshawe
811,Irene Mathyssen,London--Fanshawe
812,Cameron Switzer,London--Fanshawe
813,Ed Moore,London--Fanshawe
814,Joe Fontana,London North Centre
815,Gustavo Granados-Ocon,London North Centre
816,Bronagh Joyce Morgan,London North Centre
817,Rod Morley,London North Centre
818,Tim Gatten,London North Centre
819,Joe Swan,London North Centre
820,Sue Barnes,London West
821,Steve Hunter,London West
822,Mike Menear,London West
823,Margaret Villamizar,London West
824,Rebecca Bromwich,London West
825,Gina Barber,London West
826,John McCallum,Markham--Unionville
827,Ed Wong,Markham--Unionville
828,Janice Hagan,Markham--Unionville
829,Joe Li,Markham--Unionville
830,Rose-Marie Ur,Middlesex--Kent--Lambton
831,Kevin Blake,Middlesex--Kent--Lambton
832,Allan James,Middlesex--Kent--Lambton
833,Bev Shipley,Middlesex--Kent--Lambton
834,Allan McKeown,Middlesex--Kent--Lambton
835,Navdeep Bains,Mississauga--Brampton South
836,Larry Taylor,Mississauga--Brampton South
837,Parvinder Sandhu,Mississauga--Brampton South
838,David Gershuny,Mississauga--Brampton South
839,Paul Simas,Mississauga--Brampton South
840,Albina Guarnieri,Mississauga East--Cooksville
841,Andrew Seitz,Mississauga East--Cooksville
842,Riina DeFaria,Mississauga East--Cooksville
843,Sally Wong,Mississauga East--Cooksville
844,Jason Robert Hinchliffe,Mississauga East--Cooksville
845,Pierre Chénier,Mississauga East--Cooksville
846,Jim Gill,Mississauga East--Cooksville
847,Carolyn Parrish,Mississauga--Erindale
848,Bob Dechert,Mississauga--Erindale
849,David Greig,Mississauga--Erindale
850,Jeff Brownridge,Mississauga--Erindale
851,Simon Black,Mississauga--Erindale
852,Paul John Mark Szabo,Mississauga South
853,Dagmar Sullivan,Mississauga South
854,Neeraj Jain,Mississauga South
855,Phil Green,Mississauga South
856,Michael James Culkin,Mississauga South
857,Wajid Khan,Mississauga--Streetsville
858,Peter Gibson Creighton,Mississauga--Streetsville
859,Nina Tangri,Mississauga--Streetsville
860,Otto Casanova,Mississauga--Streetsville
861,Manjinder Rai,Mississauga--Streetsville
862,David Pratt,Nepean--Carleton
863,Pierre Poilievre,Nepean--Carleton
864,Brad Powers,Nepean--Carleton
865,Phil Brown,Nepean--Carleton
866,Chris Walker,Nepean--Carleton
867,Martha Hall Findlay,Newmarket--Aurora
868,Dorian Baxter,Newmarket--Aurora
869,Daryl Wyatt,Newmarket--Aurora
870,Belinda Stronach,Newmarket--Aurora
871,Ed Chudak,Newmarket--Aurora
872,Victor Pietrangelo,Niagara Falls
873,Rob Nicholson,Niagara Falls
874,Ted Mousseau,Niagara Falls
875,Wayne Gates,Niagara Falls
876,Debbie Zimmerman,Niagara West--Glanbrook
877,Dave Heatley,Niagara West--Glanbrook
878,Dean Allison,Niagara West--Glanbrook
879,David Bylsma,Niagara West--Glanbrook
880,Phil Rose,Niagara West--Glanbrook
881,Tom Ferguson,Niagara West--Glanbrook
882,Raymond Bonin,Nickel Belt
883,Steve Lafleur,Nickel Belt
884,Claude Gravelle,Nickel Belt
885,Don Lavallee,Nickel Belt
886,Mike Dupont,Nickel Belt
887,Michel D. Ethier,Nickel Belt
888,Steve Rutchinski,Nickel Belt
889,Anthony Rota,Nipissing--Timiskaming
890,Al McDonald,Nipissing--Timiskaming
891,Les Wilcox,Nipissing--Timiskaming
892,Ross MacLean,Nipissing--Timiskaming
893,Dave Fluri,Nipissing--Timiskaming
894,Paul Macklin,Northumberland--Quinte West
895,Doug Galt,Northumberland--Quinte West
896,Steven Haylestrom,Northumberland--Quinte West
897,Russ Christianson,Northumberland--Quinte West
898,Lui Temelkovski,Oak Ridges--Markham
899,Pamela Courtot,Oak Ridges--Markham
900,Bernadette Manning,Oak Ridges--Markham
901,Bob Callow,Oak Ridges--Markham
902,Jim Conrad,Oak Ridges--Markham
903,Maurice G Whittle,Oak Ridges--Markham
904,M.A. Bonnie Brown,Oakville
905,Alison Myrden,Oakville
906,Rick Byers,Oakville
907,Zeshan Shahbaz,Oakville
908,Tania Orton,Oakville
909,Louise V. Parkes,Oshawa
910,Colin Carrie,Oshawa
911,Tim Sullivan,Oshawa
912,Liisa Whalley,Oshawa
913,Sid Ryan,Oshawa
914,Richard Mahoney,Ottawa Centre
915,David Chernushenko,Ottawa Centre
916,Louis Lang,Ottawa Centre
917,Ed Broadbent,Ottawa Centre
918,Stuart Ryan,Ottawa Centre
919,Mike Murphy,Ottawa Centre
920,Michael Foster,Ottawa Centre
921,Robert G. Gauthier,Ottawa Centre
922,Carla Marie Dancey,Ottawa Centre
923,Marc Godbout,Ottawa--Orléans
924,Dan Biocchi,Ottawa--Orléans
925,Crystal Leblanc,Ottawa--Orléans
926,Walter Robinson,Ottawa--Orléans
927,David McGuinty,Ottawa South
928,Saroj Bains,Ottawa South
929,John Ford,Ottawa South
930,Alan Riddell,Ottawa South
931,Brad Thomson,Ottawa South
932,John Akpata,Ottawa South
933,Raymond Aubin,Ottawa South
934,Monia Mazigh,Ottawa South
935,Mauril Bélanger,Ottawa--Vanier
936,Kevin Friday,Ottawa--Vanier
937,Carol Taylor,Ottawa--Vanier
938,Françoise Roy,Ottawa--Vanier
939,Raphaël Thierrin,Ottawa--Vanier
940,Ric Dagenais,Ottawa--Vanier
941,Marlene Catterall,Ottawa West--Nepean
942,Alexandre Legeais,Ottawa West--Nepean
943,Neil Adair,Ottawa West--Nepean
944,Marlene Rivier,Ottawa West--Nepean
945,Mary-Sue Haliburton,Ottawa West--Nepean
946,Sean Casey,Ottawa West--Nepean
947,Russell Barth,Ottawa West--Nepean
948,Murray Coulter,Oxford
949,Irene Tietz,Oxford
950,Alex Kreider,Oxford
951,Zoé Dorcas Kunschner,Oxford
952,James Bender,Oxford
953,Dave Mackenzie,Oxford
954,Kaye Sargent,Oxford
955,Leslie Bartley,Oxford
956,Sarmite (Sam) Bulte,Parkdale--High Park
957,Lorne Gershuny,Parkdale--High Park
958,Neil Spiegel,Parkdale--High Park
959,Jurij Klufas,Parkdale--High Park
960,Terry Parker,Parkdale--High Park
961,Peggy Nash,Parkdale--High Park
962,Andy Mitchell,Parry Sound--Muskoka
963,Keith Montgomery,Parry Sound--Muskoka
964,Glen Hodgson,Parry Sound--Muskoka
965,Jo-Anne Marie Boulding,Parry Sound--Muskoka
966,Brian Innes,Perth--Wellington
967,John Cowling,Perth--Wellington
968,Irma Nicolette Devries,Perth--Wellington
969,Gary Ralph Schellenberger,Perth--Wellington
970,Robert Roth,Perth--Wellington
971,Peter Adams,Peterborough
972,Brent Wood,Peterborough
973,James Jackson,Peterborough
974,Linda Slavin,Peterborough
975,Dan McTeague,Pickering--Scarborough East
976,Tim Dobson,Pickering--Scarborough East
977,Matthew Pollesel,Pickering--Scarborough East
978,Gary Dale,Pickering--Scarborough East
979,Bruce Knutson,Prince Edward--Hastings
980,Dan Douglas,Prince Edward--Hastings
981,Joseph Sahadat,Prince Edward--Hastings
982,Tom Lawson,Prince Edward--Hastings
983,Daryl Kramp,Prince Edward--Hastings
984,Rob Jamieson,Renfrew--Nipissing--Pembroke
985,Gordon S McLeod,Renfrew--Nipissing--Pembroke
986,Cheryl Gallant,Renfrew--Nipissing--Pembroke
987,Stanley Sambey,Renfrew--Nipissing--Pembroke
988,Sue McSheffrey,Renfrew--Nipissing--Pembroke
989,Bryon Wilfert,Richmond Hill
990,Ellena Lam,Richmond Hill
991,Pete Merrifield,Richmond Hill
992,Tim Rudkins,Richmond Hill
993,C. Nella Cotrupi,Richmond Hill
994,Walt Lastewka,St. Catharines
995,Elaine Couto,St. Catharines
996,Leo Bonomi,St. Catharines
997,Linda Klassen,St. Catharines
998,Ted Mouradian,St. Catharines
999,Jim Fannon,St. Catharines
1000,Jane Elizabeth Paxton,St. Catharines
1001,Carolyn Bennett,St. Paul's
1002,Barry Cline,St. Paul's
1003,Norman Tobias,St. Paul's
1004,Peter Elgie,St. Paul's
1005,Roger Gallaway,Sarnia--Lambton
1006,John Elliott,Sarnia--Lambton
1007,Marcel Beaubien,Sarnia--Lambton
1008,Gary De Boer,Sarnia--Lambton
1009,Dave Core,Sarnia--Lambton
1010,Anthony Cramer,Sarnia--Lambton
1011,Greg Agar,Sarnia--Lambton
1012,Carmen Provenzano,Sault Ste. Marie
1013,Cameron Ross,Sault Ste. Marie
1014,Mike Taffarel,Sault Ste. Marie
1015,Julie Emmerson,Sault Ste. Marie
1016,Tony Martin,Sault Ste. Marie
1017,Jim Karygiannis,Scarborough--Agincourt
1018,Tony J. Karadimas,Scarborough--Agincourt
1019,Andrew Faust,Scarborough--Agincourt
1020,Wayne Yeechong,Scarborough--Agincourt
1021,D'Arcy Palmer,Scarborough--Agincourt
1022,John Cannis,Scarborough Centre
1023,Greg Gogan,Scarborough Centre
1024,John Mihtis,Scarborough Centre
1025,Dorothy Sauras,Scarborough Centre
1026,Greg Bonser,Scarborough Centre
1027,John McKay,Scarborough--Guildwood
1028,Tom Varesh,Scarborough--Guildwood
1029,Brenda Thompson,Scarborough--Guildwood
1030,Paul Charbonneau,Scarborough--Guildwood
1031,Sheila White,Scarborough--Guildwood
1032,Derek Lee,Scarborough--Rouge River
1033,Tony Backhurst,Scarborough--Rouge River
1034,Raymond Cho,Scarborough--Rouge River
1035,Kathryn Holloway,Scarborough--Rouge River
1036,Fauzia Khan,Scarborough--Rouge River
1037,Tom Wappel,Scarborough Southwest
1038,Dan Harris,Scarborough Southwest
1039,Peter Van Dalen,Scarborough Southwest
1040,Elizabeth Rowley,Scarborough Southwest
1041,Heather Jewell,Scarborough Southwest
1042,Paul Bonwick,Simcoe--Grey
1043,Colin Mackinnon,Simcoe--Grey
1044,Peter Vander Zaag,Simcoe--Grey
1045,Helena Guergis,Simcoe--Grey
1046,Peter Ellis,Simcoe--Grey
1047,Paul DeVillers,Simcoe North
1048,Jen Hill,Simcoe North
1049,Peter Stock,Simcoe North
1050,Adrian Kooger,Simcoe North
1051,Ian Woods,Simcoe North
1052,Mary Lou Kirby,Simcoe North
1053,Bob Kilger,Stormont--Dundas--South Glengarry
1054,Guy Lauzon,Stormont--Dundas--South Glengarry
1055,Tom Manley,Stormont--Dundas--South Glengarry
1056,Elaine MacDonald,Stormont--Dundas--South Glengarry
1057,Diane Marleau,Sudbury
1058,Dave Starbuck,Sudbury
1059,Stephen L. Butcher,Sudbury
1060,Luke Norton,Sudbury
1061,Gerry McIntaggart,Sudbury
1062,Susan Kadis,Thornhill
1063,Josh Cooper,Thornhill
1064,Simion Iron,Thornhill
1065,Benjamin Fitzerman,Thornhill
1066,Lloyd Helferty,Thornhill
1067,Rick Morelli,Thornhill
1068,Ken Boshcoff,Thunder Bay--Rainy River
1069,David Leskowski,Thunder Bay--Rainy River
1070,Johannes Scheibler,Thunder Bay--Rainy River
1071,Doug Thompson,Thunder Bay--Rainy River
1072,Russ Aegard,Thunder Bay--Rainy River
1073,John Rafferty,Thunder Bay--Rainy River
1074,Joe Comuzzi,Thunder Bay--Superior North
1075,Bev Sarafin,Thunder Bay--Superior North
1076,Bruce Hyer,Thunder Bay--Superior North
1077,Denis A. Carrière,Thunder Bay--Superior North
1078,Carl Rose,Thunder Bay--Superior North
1079,Raymond Chénier,Timmins--James Bay
1080,Marsha Gail Kriss,Timmins--James Bay
1081,Charlie Angus,Timmins--James Bay
1082,Andrew Van Oosten,Timmins--James Bay
1083,Bill Graham,Toronto Centre
1084,Michael Shapcott,Toronto Centre
1085,Philip Fernandez,Toronto Centre
1086,Kevin Peck,Toronto Centre
1087,Megan Harris,Toronto Centre
1088,Jay Wagner,Toronto Centre
1089,Dan Goldstick,Toronto Centre
1090,Gabriel Draven,Toronto Centre
1091,Dennis Mills,Toronto--Danforth
1092,Jack Layton,Toronto--Danforth
1093,Loftus Cuddy,Toronto--Danforth
1094,Scott Yee,Toronto--Danforth
1095,Marcell Rodden,Toronto--Danforth
1096,Jim Harris,Toronto--Danforth
1097,Tony Ianno,Trinity--Spadina
1098,David Watters,Trinity--Spadina
1099,Asif Hossain,Trinity--Spadina
1100,Nick Lin,Trinity--Spadina
1101,Daniel Knezetic,Trinity--Spadina
1102,Tristan Alexander Downe-Dewdney,Trinity--Spadina
1103,Mark Viitala,Trinity--Spadina
1104,Olivia Chow,Trinity--Spadina
1105,Maurizio Bevilacqua,Vaughan
1106,Paolo Fabrizio,Vaughan
1107,Joe Spina,Vaughan
1108,Walter Aolari,Vaughan
1109,Russell Korus,Vaughan
1110,Octavia Beckles,Vaughan
1111,John Maloney,Welland
1112,Ron Walker,Welland
1113,Jody Di Bartolomeo,Welland
1114,Ryan McLaughlin,Welland
1115,Irma D. Ruiter,Welland
1116,Mel Grunstein,Welland
1117,Bruce Hood,Wellington--Halton Hills
1118,Brent Bouteiller,Wellington--Halton Hills
1119,Pat Woode,Wellington--Halton Hills
1120,Noel Duignan,Wellington--Halton Hills
1121,Mike Chong,Wellington--Halton Hills
1122,Judi Longfield,Whitby--Oshawa
1123,Michael MacDonald,Whitby--Oshawa
1124,Ian MacNeil,Whitby--Oshawa
1125,Maret Sadem-Thompson,Whitby--Oshawa
1126,Jim Peterson,Willowdale
1127,Ardavan Behrouzi,Willowdale
1128,Jovan Boseovski,Willowdale
1129,Bernadette Michael,Willowdale
1130,Sharolyn Vettese,Willowdale
1131,Yvonne Bobb,Willowdale
1132,Rick Limoges,Windsor--Tecumseh
1133,Rick Fuschi,Windsor--Tecumseh
1134,Laura Chesnik,Windsor--Tecumseh
1135,Joe Comartin,Windsor--Tecumseh
1136,Élizabeth Powles,Windsor--Tecumseh
1137,Richard Pollock,Windsor West
1138,Jordan Katz,Windsor West
1139,Brian Masse,Windsor West
1140,Enver Villamizar,Windsor West
1141,Rob Spring,Windsor West
1142,Ken Dryden,York Centre
1143,Peter Flaherty,York Centre
1144,Max Royz,York Centre
1145,Michael Mostyn,York Centre
1146,Constantine Kritsonis,York Centre
1147,Kate Wilson,York--Simcoe
1148,Stephen Sircelj,York--Simcoe
1149,Peter Van Loan,York--Simcoe
1150,Vicki Gunn,York--Simcoe
1151,Bob Burrows,York--Simcoe
1152,Sylvia Gerl,York--Simcoe
1153,Alan Tonks,York South--Weston
1154,Stephen Halicki,York South--Weston
1155,Shirley Hawley,York South--Weston
1156,Jessica Fracassi,York South--Weston
1157,Paul Ferreira,York South--Weston
1158,Judy Sgro,York West
1159,Joseph Grubb,York West
1160,Leslie Soobrian,York West
1161,Tim McKellar,York West
1162,Sandra Romano Anthony,York West
1163,Murray Downing,Brandon--Souris
1164,Lisa Gallagher,Brandon--Souris
1165,Merv Tweed,Brandon--Souris
1166,Colin Atkins,Brandon--Souris
1167,David Kattenburg,Brandon--Souris
1168,Mike Abbey,Brandon--Souris
1169,Glen Murray,Charleswood--St. James
1170,Steven John Fletcher,Charleswood--St. James
1171,Dan Zupansky,Charleswood--St. James
1172,Beatriz Alas,Charleswood--St. James
1173,Andrew Basham,Charleswood--St. James
1174,Peter Carney,Charleswood--St. James
1175,Ron Evans,Churchill
1176,Bev Desjarlais,Churchill
1177,Bill Archer,Churchill
1178,C. David Nickarz,Churchill
1179,Don Dewar,Dauphin--Swan River
1180,Inky Mark,Dauphin--Swan River
1181,David C. Andres,Dauphin--Swan River
1182,Walter Kolisnyk,Dauphin--Swan River
1183,Lindy Clubb,Dauphin--Swan River
1184,Tanya Parks,Elmwood--Transcona
1185,Gavin Whittaker,Elmwood--Transcona
1186,Bryan McLeod,Elmwood--Transcona
1187,Robert Scott,Elmwood--Transcona
1188,Paul Sidon,Elmwood--Transcona
1189,Elijah Gair,Elmwood--Transcona
1190,Bill Blaikie,Elmwood--Transcona
1191,Terry Duguid,Kildonan--St. Paul
1192,Joy Smith,Kildonan--St. Paul
1193,Katharine Reimer,Kildonan--St. Paul
1194,Rebecca Whittaker,Kildonan--St. Paul
1195,Jacob Giesbrecht,Kildonan--St. Paul
1196,Lorene Mahoney,Kildonan--St. Paul
1197,Don Kuhl,Portage--Lisgar
1198,Daren Van Den Bussche,Portage--Lisgar
1199,Brian Pallister,Portage--Lisgar
1200,Marc Payette,Portage--Lisgar
1201,David Reimer,Portage--Lisgar
1202,Allister Cucksey,Portage--Lisgar
1203,Peter Epp,Provencher
1204,Vic Toews,Provencher
1205,Sarah Zaharia,Provencher
1206,Janine G. Gibson,Provencher
1207,Raymond Simard,Saint Boniface
1208,Mathieu Allard,Saint Boniface
1209,Ken Cooper,Saint Boniface
1210,Jeannine Moquin-Perry,Saint Boniface
1211,Chris Buors,Saint Boniface
1212,Gérard Guay,Saint Boniface
1213,Daniel Backé,Saint Boniface
1214,Bruce Benson,Selkirk--Interlake
1215,James Bezan,Selkirk--Interlake
1216,Anthony Barendregt,Selkirk--Interlake
1217,Duane Nicol,Selkirk--Interlake
1218,Trevor Farley,Selkirk--Interlake
1219,David Northcott,Winnipeg Centre
1220,Anna-Celestrya Carr,Winnipeg Centre
1221,John M. Siedleski,Winnipeg Centre
1222,Robert Eng,Winnipeg Centre
1223,Douglas Edward Schweitzer,Winnipeg Centre
1224,Robin (Pilar) Faye,Winnipeg Centre
1225,Pat Martin,Winnipeg Centre
1226,Rey D. Pagtakhan,Winnipeg North
1227,Kris Stevenson,Winnipeg North
1228,Eric Truijen,Winnipeg North
1229,Darrell Rankin,Winnipeg North
1230,Alon Weinberg,Winnipeg North
1231,Judy Wasylycia-Leis,Winnipeg North
1232,Reg Alcock,Winnipeg South
1233,Rod Bruinooge,Winnipeg South
1234,Jane MacDiarmid,Winnipeg South
1235,Ron Cameron,Winnipeg South
1236,Catherine Green,Winnipeg South
1237,Anita Neville,Winnipeg South Centre
1238,James Allum,Winnipeg South Centre
1239,Ian Scott,Winnipeg South Centre
1240,Magnus Thompson,Winnipeg South Centre
1241,Raj Joshi,Winnipeg South Centre
1242,Andy Caisse,Winnipeg South Centre
1243,Andrew Dalgliesh,Winnipeg South Centre
1244,Del Price,Battlefords--Lloydminster
1245,Shawn McKee,Battlefords--Lloydminster
1246,Gerry Ritz,Battlefords--Lloydminster
1247,Diane Stephan,Battlefords--Lloydminster
1248,Kelsey Pearson,Battlefords--Lloydminster
1249,Tiffany Paulsen,Blackstrap
1250,Don Kossick,Blackstrap
1251,Lynne Yelich,Blackstrap
1252,Clayton A. Sundberg,Blackstrap
1253,Lynn Oliphant,Blackstrap
1254,Al Ducharme,Churchill River
1255,Jeremy Harrison,Churchill River
1256,Rick Laliberte,Churchill River
1257,Marcella Gall,Churchill River
1258,Earl Cook,Churchill River
1259,Bill Caton,Cypress Hills--Grasslands
1260,David Anderson,Cypress Hills--Grasslands
1261,Bev Currie,Cypress Hills--Grasslands
1262,Jeff Potts,Cypress Hills--Grasslands
1263,John Williams,Palliser
1264,Harold Stephan,Palliser
1265,Dave Batters,Palliser
1266,Brian Rands,Palliser
1267,Dick Proctor,Palliser
1268,Patrick W. Jahn,Prince Albert
1269,Brian Fitzpatrick,Prince Albert
1270,Marc Loiselle,Prince Albert
1271,Don Hovdebo,Prince Albert
1272,Gary Anderson,Regina--Lumsden--Lake Centre
1273,Fiorindo Agi,Regina--Lumsden--Lake Centre
1274,Tom Lukiwski,Regina--Lumsden--Lake Centre
1275,Larry Spencer,Regina--Lumsden--Lake Centre
1276,Moe Kovatch,Regina--Lumsden--Lake Centre
1277,Allyce Herle,Regina--Qu'Appelle
1278,Deanna Robilliard,Regina--Qu'Appelle
1279,Lorne Edward Widger,Regina--Qu'Appelle
1280,Andrew Scheer,Regina--Qu'Appelle
1281,Mary Sylvia Nelson,Regina--Qu'Appelle
1282,Lorne Edmund Nystrom,Regina--Qu'Appelle
1283,Patrick Wolfe,Saskatoon--Humboldt
1284,Ron Schriml,Saskatoon--Humboldt
1285,Nettie Wiebe,Saskatoon--Humboldt
1286,Bradley R. Trost,Saskatoon--Humboldt
1287,Jim Pankiw,Saskatoon--Humboldt
1288,Larry Zarysky,Saskatoon--Humboldt
1289,Myron Luczka,Saskatoon--Rosetown--Biggar
1290,Carol Skelton,Saskatoon--Rosetown--Biggar
1291,Dennis Gruending,Saskatoon--Rosetown--Biggar
1292,Rick Barsky,Saskatoon--Rosetown--Biggar
1293,Chris Axworthy,Saskatoon--Wanuskewin
1294,Maurice Vellacott,Saskatoon--Wanuskewin
1295,David Greenfield,Saskatoon--Wanuskewin
1296,Priscilla Settee,Saskatoon--Wanuskewin
1297,Lonny McKague,Souris--Moose Mountain
1298,Robert Stephen Stringer,Souris--Moose Mountain
1299,Sigfredo Gonzalez,Souris--Moose Mountain
1300,Robert Thomas Jacobson,Souris--Moose Mountain
1301,Ed Komarnicki,Souris--Moose Mountain
1302,Grant Devine,Souris--Moose Mountain
1303,Ralph Goodale,Wascana
1304,Erin M. K. Weir,Wascana
1305,Doug Cryer,Wascana
1306,Darcy Robilliard,Wascana
1307,Ted Quewezance,Yorkton--Melville
1308,Don Olson,Yorkton--Melville
1309,Garry Breitkreuz,Yorkton--Melville
1310,David Sawkiw,Yorkton--Melville
1311,Ralph Pilchner,Yorkton--Melville
1312,Doug Faulkner,Athabasca
1313,Brian Jean,Athabasca
1314,Robert Cree,Athabasca
1315,Ian Hopfe,Athabasca
1316,James Maxim,Calgary East
1317,Elizabeth Thomas,Calgary East
1318,Jason Corey Devine,Calgary East
1319,Deepak Obhrai,Calgary East
