id,name,last_win_margin,party_leader,pm,mpp,premier,cabinet
1249,Garry Breitkreuz
1250,Doug Ottenbreit
1251,Brian Jean
1252,John Malcolm
1253,Shawn Reimer
1254,Dylan Richards
1255,Jacob Strydhorst
1256,Mark Voyageur
1257,John Webb
1258,Nathan David Coates
1259,Jason Devine
1260,Bernie Kennedy
1261,Deepak Obhrai
1262,Ian Vaughan
1263,Peggy Askin
1264,John Chan
1265,Eric Donovan
1266,Doug James
1267,Jason E. McNeil
1268,Jim Prentice
1269,Abeed Monty Ahmad
1270,Daniel Blanchard
1271,Vinay Dey
1272,Sanam S. Kang
1273,Roger Richard
1274,Devinder Shory
1275,Diane Ablonczy
1276,Tony Hajj
1277,Anoush Newman
1278,Stephanie Sundberg
1279,Antony Tony Grochowski
1280,Heesung Kim
1281,Tyler Kinch
1282,Natalie Odd
1283,Lee Richardson
1284,Brad Carroll
1285,Margaret Chandler
1286,Jason Kenney
1287,Chris Willott
1288,Kelly Christie
1289,Stephen Harper
1290,Larry R. Heather
1291,Holly Heffernan
1292,Marlene Lamontagne
1293,Dennis Young
1294,Rob Anders
1295,Teale Phelps Bondaroff
1296,Jennifer Pollock
1297,Kirk Schmidt
1298,André Vachon
1299,Randy Weeks
1300,Sharon L. Howe
1301,Kaitlin Kettenbach
1302,Ellen Parker
1303,Kevin Sorenson
1304,Mike Butler
1305,David Allan Hrushka
1306,Mike Lake
1307,Naomi Rankin
1308,Indira Saroya
1309,Laurie Hawn
1310,Donna Martyn
1311,Peggy Morton
1312,David James Parker
1313,Jim Wachowich
1314,Trey Capnerhurst
1315,Peter Goldring
1316,Stephanie Laskoski
1317,Ray Martin
1318,Valerie Kennedy
1319,James Rajotte
1320,Hana Razga
1321,Donna Lynn Smith
1322,Dave Burkhart
1323,Peter Johnston
1324,Brent Rathgeber
1325,Sam Sleiman
1326,Nina Erfani
1327,James Ford
1328,Brian LaBelle
1329,Rick Szostak
1330,Tim Uppal
1331,Rona Ambrose
1332,Chris Austin
1333,Barb Phillips
1334,Wendy Walker
1335,Linda Duncan
1336,Kevan Hunter
1337,Rahim Jaffer
1338,Claudette Roy
1339,Jane Thrall
1340,Geoffrey Capp
1341,Rick Casson
1342,Michael Joseph Cormican
1343,Mark Sandilands
1344,Amanda Swagar
1345,Stan Knowlton
1346,Jared McCollum
1347,Ted Menzies
1348,Isabel Paynter
1349,Marc Slingerland
1350,Bev Botter
1351,Kevin Dodd
1352,David S. Patrick
1353,LaVar Payne
1354,Wally Regehr
1355,Dean Shock
1356,Frans Vandestroet
1357,Adele Boucher Rymhs
1358,Liliane Maisonneuve
1359,Edwin Siggelkow
1360,Mélanie Simard
1361,Jennifer Villebrun
1362,Chris Warkentin
1363,Evan Bedford
1364,Earl Dreeshen
1365,Garfield Marks
1366,Stuart Somerville
1367,Leon Benoit
1368,Adam Campbell
1369,William Munsey
1370,Ray Stone
1371,Della Drury
1372,Sip Hofstede
1373,Leila Houle
1374,Aden Murphy
1375,Brian Storseth
1376,Blaine Calkins
1377,Rita Katherine Dillon
1378,Shawn Mann
1379,Les Parsons
1380,Tim Robson
1381,Lisa Fox
1382,Jeff Horvath
1383,Blake Richards
1384,Jenn Turcott
1385,Krista Zoobkoff
1386,Melissa Brade
1387,Mohamed El-Rafih
1388,Ken Kuzminski
1389,Rob Merrifield
1390,Monika Schaefer
1391,John M. Wierenga
1392,Karen Durant
1393,Ed Fast
1394,Tim Felger
1395,Bonnie Rai
1396,Lionel Dominique Traverse
1397,Bill Cunningham
1398,George Gidora
1399,Ronald Leung
1400,Doug Perry
1401,Bill Siksay
1402,Peter Julian
1403,Gerry Lenoski
1404,Carrie McLaren
1405,Sam Rakhra
1406,Joseph Theriault
1407,Ismet Yetisen
1408,Drew Adamick
1409,Bev Collins
1410,Douglas Gook
1411,Dick Harris
1412,Amber Van Drielen
1413,Helen Kormendy
1414,Barbara Lebeau
1415,Harold J. Ludwig
1416,Dorothy-Jean O'Donnell
1417,Chuck Strahl
1418,Myra Sweeney
1419,Szilvia Barna
1420,John Cummins
1421,Matthew Laine
1422,Dana L. Miller
1423,Mike Bocking
1424,Mike Gildersleeve
1425,Randy Kamp
1426,Jeff Monds
1427,Evans Nicholson
1428,Dan Olson
1429,Chum Richardson
1430,Jennifer Burgis
1431,Troy DeSouza
1432,Brian G. Gordon
1433,Keith Martin
1434,Philip G. Ney
1435,Brad Rhodes
1436,Nao Fernando
1437,Nina Grewal
1438,Brenda Locke
1439,Brian Newbold
1440,Donovan Grube Cavers
1441,Michael Crawford
1442,Cathy McLeod
1443,Ken Sommerfeld
1444,Diana Cabott
1445,Ron Cannan
1446,Mark Haley
1447,Tish Lakes
1448,Angela Reid
1449,Jim Abbott
1450,Betty Aitchison
1451,Ralph Moore
1452,Leon R. Pendleton
1453,Andrew Claxton
1454,Jake Gray
1455,Ron Gray
1456,Patrick Meyer
1457,Mark Warawa
1458,Barbara Biley
1459,John Fryer
1460,James Lunney
1461,Zeni Maartman
1462,Richard Pesik
1463,Frank Wagner
1464,Jean Crowder
1465,Jack East
1466,Reed Elley
1467,Christina Knighton
1468,Brian Scott
1469,Harjit Daudharia
1470,Sukh Dhaliwal
1471,James William Miller-Cousineau
1472,Sandeep Pandher
1473,John Shavluk
1474,Teresa Townsley
1475,Liz Walker
1476,Dawn Black
1477,Lewis C. Dahlby
1478,Michelle Hassen
1479,Yonah Martin
1480,Marshall Smith
1481,Roland Verrier
1482,Huguette Allen
1483,Alice Brown
1484,Gordie Campbell
1485,Janna Francis
1486,Colin Mayes
1487,Darren Seymour
1488,Tunya Audain
1489,Don Bell
1490,Michael Charrois
1491,Andrew Saxton
1492,Jim Stephenson
1493,Dan Bouchard
1494,Stockwell Day
1495,Valerie Hallford
1496,Ralph Poynting
1497,Rod Brindamour
1498,Rob Gillespie
1499,Ron McKinnon
1500,James Moore
1501,Zoë Royer
1502,Betty Bekkering
1503,Hilary Crowley
1504,Lindsay Gidney
1505,Jay Hill
1506,Raymond Chan
1507,Wei Ping Chen
1508,Dale Jackaman
1509,Dobie Yiu-Chung To
1510,Michael Anthony Wolfe
1511,Alice Wong
1512,Jeremy Arney
1513,Dale P. Leier
1514,Andrew Lewis
1515,Gary Lunn
1516,Dan Moreau
1517,Patricia O'Brien
1518,Briony Penn
1519,Julian West
1520,Hondo Arendt
1521,Nathan Cullen
1522,Mary-Etta Goodacre
1523,Corinna Morhart
1524,Sharon Smith
1525,Rod Taylor
1526,Alex Atamanenko
1527,Brenda Jagpal
1528,Andy Morel
1529,Brian Sproule
1530,Rob Zandee
1531,David Blair
1532,Russ Hiebert
1533,Judy Higginbotham
1534,Brian Marlatt
1535,Peter Prontzos
1536,Rachid Arab
1537,Dona Cadman
1538,Psam Frank
1539,Alex Joehl
1540,Dan Kashagama
1541,Bernadette Keenan
1542,Nikolas Langlands
1543,Marc Muhammad
1544,Kevin Pielak
1545,Michael Byers
1546,Adriane Carr
1547,John Clarke
1548,Hedy Fry
1549,Michael Hill
1550,Lorne Mayencourt
1551,Mike Carr
1552,Libby Davies
1553,Anne Jamieson
1554,Betty Krawczyk
1555,Ken Low
1556,Ryan Warawa
1557,Catherine Bell
1558,Jason Draper
1559,John Duncan
1560,Geoff Fleischer
1561,Philip Stone
1562,Kimball Cariou
1563,Don Davies
1564,Matt Kadioglu
1565,Donna Petersen
1566,Salomon Rayek
1567,Doug Warkentin
1568,Wendy Yuan
1569,Norris Barens
1570,David Caplan
1571,Dan Grice
1572,Deborah Meredith
1573,Joyce Murray
1574,Charles Boylan
1575,Ann Chambers
1576,Ujjal Dosanjh
1577,Csaba Gulyas
1578,Wai Young
1579,John Cooper
1580,Jack McClintock
1581,Anne Park Shannon
1582,Adam Saab
1583,Denise Savoie
1584,Bill Forst
1585,Ian Sutherland
1586,John Weston
1587,Blair Wilson
1588,Larry Bagnell
1589,Ken Bolton
1590,Darrell Pasloski
1591,John Streicker
1592,Brendan Bell
1593,Dennis Bevington
1594,Sam Gamble
1595,Gabrielle Mackenzie-Scott
1596,Noeline Villebrun
1597,Leona Aglukkaq
1598,Kirt Kootoo Ejesiak
1599,Paul Irngaut
1600,Peter Ittinuar
