id,name,riding_name,last_win_margin,party_leader,pm,mpp,premier,cabinet
603,Daniel Green,Ville-Marie--Le Sud-Ouest--Île-des-Soeurs
604,Marc Miller,Ville-Marie--Le Sud-Ouest--Île-des-Soeurs
605,Steve Shanahan,Ville-Marie--Le Sud-Ouest--Île-des-Soeurs
606,William Sloan,Ville-Marie--Le Sud-Ouest--Île-des-Soeurs
607,Chantal St-Onge,Ville-Marie--Le Sud-Ouest--Île-des-Soeurs
608,Allison Turner,Ville-Marie--Le Sud-Ouest--Île-des-Soeurs
609,Daniel Wolfe,Ville-Marie--Le Sud-Ouest--Île-des-Soeurs
610,France Duhamel,Vimy
611,Brian Jenkins,Vimy
612,Barek Kaddouri,Vimy
613,Anthony Mavros,Vimy
614,Eva Nassif,Vimy
615,José Núñez Melo,Vimy
616,Chris Alexander,Ajax
617,Stephanie Brown,Ajax
618,Jeff Hill,Ajax
619,Mark Holland,Ajax
620,Bob Kesic,Ajax
621,Carol Hughes,Algoma--Manitoulin--Kapuskasing
622,Calvin John Orok,Algoma--Manitoulin--Kapuskasing
623,André Robichaud,Algoma--Manitoulin--Kapuskasing
624,Heather Wilson,Algoma--Manitoulin--Kapuskasing
625,Leona Alleslev,Aurora--Oak Ridges--Richmond Hill
626,Kyle Bowles,Aurora--Oak Ridges--Richmond Hill
627,Costas Menegakis,Aurora--Oak Ridges--Richmond Hill
628,Brenda Power,Aurora--Oak Ridges--Richmond Hill
629,Randi Ramdeen,Aurora--Oak Ridges--Richmond Hill
630,John Brassard,Barrie--Innisfil
631,Myrna Clark,Barrie--Innisfil
632,Gary Nail,Barrie--Innisfil
633,Bonnie North,Barrie--Innisfil
634,Jeff Sakula,Barrie--Innisfil
635,Colin Wilson,Barrie--Innisfil
636,Ram Faerber,Barrie--Springwater--Oro-Medonte
637,Marty Lancaster,Barrie--Springwater--Oro-Medonte
638,Alex Nuttall,Barrie--Springwater--Oro-Medonte
639,Darren Roskam,Barrie--Springwater--Oro-Medonte
640,Brian Tamblyn,Barrie--Springwater--Oro-Medonte
641,Ellen White,Barrie--Springwater--Oro-Medonte
642,Terry Cassidy,Bay of Quinte
643,Neil Ellis,Bay of Quinte
644,Jodie Jenkins,Bay of Quinte
645,Rachel Nelems,Bay of Quinte
646,Trueman Tuck,Bay of Quinte
647,Bill Burrows,Beaches--East York
648,Roger Carter,Beaches--East York
649,Nathaniel Erskine-Smith,Beaches--East York
650,Matthew Kellway,Beaches--East York
651,Randall Sach,Beaches--East York
652,James Sears,Beaches--East York
653,Peter Surjanac,Beaches--East York
654,Saul Marquard T. Bottcher,Brampton Centre
655,Frank Chilelli,Brampton Centre
656,Bal Gosal,Brampton Centre
657,Rosemary Keenan,Brampton Centre
658,Ramesh Sangha,Brampton Centre
659,Naval Bajaj,Brampton East
660,Raj Grewal,Brampton East
661,Harbaljit Singh Kahlon,Brampton East
662,Kyle Lacroix,Brampton East
663,Parm Gill,Brampton North
664,Harinderpal Hundal,Brampton North
665,Ruby Sahota,Brampton North
666,Martin Singh,Brampton North
667,Pauline Thornham,Brampton North
668,Shaun Hatton,Brampton South
669,Amarjit Sangha,Brampton South
670,Kyle Seeback,Brampton South
671,Sonia Sidhu,Brampton South
672,Karthika Gobinath,Brampton West
673,Kamal Khera,Brampton West
674,Adaoma Patterson,Brampton West
675,Ninder Thind,Brampton West
676,Kevin Brandt,Brantford--Brant
677,Rob Ferguson,Brantford--Brant
678,Marc Laferriere,Brantford--Brant
679,Phil McColeman,Brantford--Brant
680,Danielle Takacs,Brantford--Brant
681,The Engineer Turmel,Brantford--Brant
682,Chris Albinati,Bruce--Grey--Owen Sound
683,Kimberley Love,Bruce--Grey--Owen Sound
684,David McLaren,Bruce--Grey--Owen Sound
685,Larry Miller,Bruce--Grey--Owen Sound
686,Vince Fiorito,Burlington
687,Karina Gould,Burlington
688,David Laird,Burlington
689,Mike Wallace,Burlington
690,Michele Braniff,Cambridge
691,Manuel Couto,Cambridge
692,Gary Goodyear,Cambridge
693,Bryan May,Cambridge
694,Lee Sperduti,Cambridge
695,Bobbi Stewart,Cambridge
696,Katie Omstead,Chatham-Kent--Leamington
697,Dave Van Kesteren,Chatham-Kent--Leamington
698,Mark Vercouteren,Chatham-Kent--Leamington
699,Tony Walsh,Chatham-Kent--Leamington
700,Andrew Cash,Davenport
701,Julie Dzerowicz,Davenport
702,Miguel Figueroa,Davenport
703,Chai Kalevar,Davenport
704,Carlos Oliveira,Davenport
705,Dan Stein,Davenport
706,Khalid Ahmed,Don Valley East
707,Maureen Harquail,Don Valley East
708,Yasmin Ratansi,Don Valley East
709,Laura Elizabeth Sanderson,Don Valley East
710,Caroline Brown,Don Valley North
711,Joe Daniel,Don Valley North
712,Akil Sadikali,Don Valley North
713,Geng Tan,Don Valley North
714,John Carmichael,Don Valley West
715,Sharon Cromwell,Don Valley West
716,Elizabeth Hill,Don Valley West
717,Natalie Hunt,Don Valley West
718,John Kittredge,Don Valley West
719,Rob Oliphant,Don Valley West
720,Syeda Riaz,Don Valley West
721,Ed Crewson,Dufferin--Caledon
722,David Allan Tilson,Dufferin--Caledon
723,Nancy Urekar,Dufferin--Caledon
724,Rehya Yazbek,Dufferin--Caledon
725,Stacey Leadbetter,Durham
726,Andrew Moriarity,Durham
727,Erin O'Toole,Durham
728,Derek Spence,Durham
729,Corinna Traill,Durham
730,Rudy Brunell Solomonovici,Eglinton--Lawrence
731,Ethan Buchman,Eglinton--Lawrence
732,Matthew Chisholm,Eglinton--Lawrence
733,Marco Mendicino,Eglinton--Lawrence
734,Joe Oliver,Eglinton--Lawrence
735,Andrew Thomson,Eglinton--Lawrence
736,Lori Baldwin-Sands,Elgin--Middlesex--London
737,Lou Bernardi,Elgin--Middlesex--London
738,Michael Hopkins,Elgin--Middlesex--London
739,Bronagh Joyce Morgan,Elgin--Middlesex--London
740,Fred Sinclair,Elgin--Middlesex--London
741,Karen Louise Vecchio,Elgin--Middlesex--London
742,Jennifer Alderson,Essex
743,Audrey Festeryga,Essex
744,Tracey Ramsey,Essex
745,Enver Villamizar,Essex
746,Jeff Watson,Essex
747,Tanya De Mello,Etobicoke Centre
748,Ted Opitz,Etobicoke Centre
749,Shawn Rizvi,Etobicoke Centre
750,Rob Wolvin,Etobicoke Centre
751,Borys Wrzesnewskyj,Etobicoke Centre
752,James Maloney,Etobicoke--Lakeshore
753,Janice Murray,Etobicoke--Lakeshore
754,Angela Salewsky,Etobicoke--Lakeshore
755,Phil Trotter,Etobicoke--Lakeshore
756,Bernard Trottier,Etobicoke--Lakeshore
757,Liz White,Etobicoke--Lakeshore
758,Akhtar Ayub,Etobicoke North
759,Toyin Dada,Etobicoke North
760,Anna Di Carlo,Etobicoke North
761,Kirsty Duncan,Etobicoke North
762,Faisal Hassan,Etobicoke North
763,George Szebik,Etobicoke North
764,Mike DiLivio,Flamborough--Glanbrook
765,Jennifer Stebbing,Flamborough--Glanbrook
766,David Sweet,Flamborough--Glanbrook
767,David Allan Urquhart,Flamborough--Glanbrook
768,Jean-Serge Brisson,Glengarry--Prescott--Russell
769,Francis Drouin,Glengarry--Prescott--Russell
770,Normand Laurin,Glengarry--Prescott--Russell
771,Pierre Lemieux,Glengarry--Prescott--Russell
772,Genevieve Malouin-Diraddo,Glengarry--Prescott--Russell
773,Tristan Dineen,Guelph
774,Alexander Fekri,Guelph
775,Kornelis Klevering,Guelph
776,Gloria Kovach,Guelph
777,Lloyd Longfield,Guelph
778,Gord Miller,Guelph
779,Andrew Seagram,Guelph
780,Leslie Bory,Haldimand--Norfolk
781,Dave Bylsma,Haldimand--Norfolk
782,Wayne Ettinger,Haldimand--Norfolk
783,Diane Finley,Haldimand--Norfolk
784,John Harris,Haldimand--Norfolk
785,Joan Mouland,Haldimand--Norfolk
786,Dustin Wakeford,Haldimand--Norfolk
787,Bill MacCallum,Haliburton--Kawartha Lakes--Brock
788,David Marquis,Haliburton--Kawartha Lakes--Brock
789,Mike Perry,Haliburton--Kawartha Lakes--Brock
790,Jamie Schmale,Haliburton--Kawartha Lakes--Brock
791,Maria Anastasiou,Hamilton Centre
792,Michael James Baldasaro,Hamilton Centre
793,David Christopherson,Hamilton Centre
794,Yonatan Rozenszajn,Hamilton Centre
795,Ute Schmid-Jones,Hamilton Centre
796,Anne Tennier,Hamilton Centre
797,Rob Young,Hamilton Centre
798,Bob Bratina,Hamilton East--Stoney Creek
799,Diane Bubanko,Hamilton East--Stoney Creek
800,Erin Davis,Hamilton East--Stoney Creek
801,Wendell Fields,Hamilton East--Stoney Creek
802,Bob Mann,Hamilton East--Stoney Creek
803,Wayne Marston,Hamilton East--Stoney Creek
804,Raheem Aman,Hamilton Mountain
805,Shaun Burt,Hamilton Mountain
806,Andrew James Caton,Hamilton Mountain
807,Scott Duvall,Hamilton Mountain
808,Jim Enos,Hamilton Mountain
809,Al Miles,Hamilton Mountain
810,Alex Johnstone,Hamilton West--Ancaster--Dundas
811,Peter Ormond,Hamilton West--Ancaster--Dundas
812,Vincent Samuel,Hamilton West--Ancaster--Dundas
813,Filomena Tassi,Hamilton West--Ancaster--Dundas
814,Betty Bannon,Hastings--Lennox and Addington
815,Mike Bossio,Hastings--Lennox and Addington
816,Daryl Kramp,Hastings--Lennox and Addington
817,Cam Mather,Hastings--Lennox and Addington
818,Gerard Creces,Huron--Bruce
819,Ben Lobb,Huron--Bruce
820,Jutta Splettstoesser,Huron--Bruce
821,Allan Thompson,Huron--Bruce
822,John Hansen,Kanata--Carleton
823,Karen McCrimmon,Kanata--Carleton
824,Walter Pamic,Kanata--Carleton
825,Andrew West,Kanata--Carleton
826,Kelvin Boucher-Chicago,Kenora
827,Howard Hampton,Kenora
828,Ember C. McKillop,Kenora
829,Bob Nault,Kenora
830,Greg Rickford,Kenora
831,Ann Raney,King--Vaughan
832,Natalie Rizzo,King--Vaughan
833,Deb Schulte,King--Vaughan
834,Konstantin Toubis,King--Vaughan
835,Daniel Beals,Kingston and the Islands
836,Andy Brooke,Kingston and the Islands
837,Mark Gerretsen,Kingston and the Islands
838,Luke McAllister,Kingston and the Islands
839,Nathan Townend,Kingston and the Islands
840,Susan Cadell,Kitchener Centre
841,Julian Ichim,Kitchener Centre
842,Slavko Miladinovic,Kitchener Centre
843,Raj Saini,Kitchener Centre
844,Nicholas Wendler,Kitchener Centre
845,Stephen Woodworth,Kitchener Centre
846,Harold Albrecht,Kitchener--Conestoga
847,Richard Hodgson,Kitchener--Conestoga
848,Bob Jonkman,Kitchener--Conestoga
849,Tim Louis,Kitchener--Conestoga
850,James Villeneuve,Kitchener--Conestoga
851,Elaine Baetz,Kitchener South--Hespeler
852,Lorne Bruce,Kitchener South--Hespeler
853,Marian Gagné,Kitchener South--Hespeler
854,Nathan Lajeunesse,Kitchener South--Hespeler
855,Marwan Tabbara,Kitchener South--Hespeler
856,David Weber,Kitchener South--Hespeler
857,Ken Filson,Lambton--Kent--Middlesex
858,Rex Isaac,Lambton--Kent--Middlesex
859,Jim Johnston,Lambton--Kent--Middlesex
860,Bev Shipley,Lambton--Kent--Middlesex
861,Phil Archambault,Lanark--Frontenac--Kingston
862,Mark Budd,Lanark--Frontenac--Kingston
863,John Fenik,Lanark--Frontenac--Kingston
864,Anita Payne,Lanark--Frontenac--Kingston
865,Scott Reid,Lanark--Frontenac--Kingston
866,Margaret Andrade,Leeds-Grenville-Thousand Islands and Rideau Lakes
867,Gord Brown,Leeds-Grenville-Thousand Islands and Rideau Lakes
868,Mary Jean McFall,Leeds-Grenville-Thousand Islands and Rideau Lakes
869,Lorraine A. Rekmans,Leeds-Grenville-Thousand Islands and Rideau Lakes
870,Suzanna Dieleman,London--Fanshawe
871,Ali Hamadi,London--Fanshawe
872,Irene Mathyssen,London--Fanshawe
873,Matthew Peloza,London--Fanshawe
874,Khalil Ramal,London--Fanshawe
875,Carol Dyck,London North Centre
876,Peter Fragiskatos,London North Centre
877,German Gutierrez,London North Centre
878,Marvin Roman,London North Centre
879,Susan Truppe,London North Centre
880,Jacques Y. Boudreau,London West
881,Ed Holder,London West
882,Dimitri Lascaris,London West
883,Michael Lewis,London West
884,Matthew Rowlinson,London West
885,Kate Young,London West
886,Paul Calandra,Markham--Stouffville
887,Gregory Hines,Markham--Stouffville
888,Myles O'Brien,Markham--Stouffville
889,Jane Philpott,Markham--Stouffville
890,Senthi Chelliah,Markham--Thornhill
891,Jobson Easow,Markham--Thornhill
892,John McCallum,Markham--Thornhill
893,Joshua Russell,Markham--Thornhill
894,Bang-Gu Jiang,Markham--Unionville
895,Elvin Kao,Markham--Unionville
896,Bob Saroya,Markham--Unionville
897,Colleen Zimmerman,Markham--Unionville
898,Alex Anabusi,Milton
899,Mini Batra,Milton
900,Chris Jewell,Milton
901,Lisa Raitt,Milton
902,Azim Rizvee,Milton
903,Omar Alghabra,Mississauga Centre
904,Farheen Khan,Mississauga Centre
905,Linh Nguyen,Mississauga Centre
906,Julius Tiangson,Mississauga Centre
907,Jaymini Bhikha,Mississauga East--Cooksville
908,Peter Fonseca,Mississauga East--Cooksville
909,Wladyslaw Lizon,Mississauga East--Cooksville
910,Ali Naqvi,Mississauga East--Cooksville
911,Tim Sullivan,Mississauga East--Cooksville
912,Michelle Bilek,Mississauga--Erin Mills
913,Bob Dechert,Mississauga--Erin Mills
914,Iqra Khalid,Mississauga--Erin Mills
915,Andrew Roblin,Mississauga--Erin Mills
916,Stella Ambler,Mississauga--Lakeshore
917,Ariana Burgener,Mississauga--Lakeshore
918,Eric Guerbilsky,Mississauga--Lakeshore
919,Sven Spengemann,Mississauga--Lakeshore
920,Dagmar Sullivan,Mississauga--Lakeshore
921,Paul Woodworth,Mississauga--Lakeshore
922,Navdeep Bains,Mississauga--Malton
923,Dianne Douglas,Mississauga--Malton
924,Jagdish Grewal,Mississauga--Malton
925,Heather Mercer,Mississauga--Malton
926,Naresh Tharani,Mississauga--Malton
927,Brad Butt,Mississauga--Streetsville
928,Chris Hill,Mississauga--Streetsville
929,Fayaz Karim,Mississauga--Streetsville
930,Gagan Sikand,Mississauga--Streetsville
931,Yegor Tarazevich,Mississauga--Streetsville
932,Chandra Arya,Nepean
933,Jean-Luc Roger Cooke,Nepean
934,Jesus Cosico,Nepean
935,Sean Devine,Nepean
936,Hubert Mamba,Nepean
937,Tony Seed,Nepean
938,Harry Splett,Nepean
939,Andy Wang,Nepean
940,Dorian Baxter,Newmarket--Aurora
941,Lois Brown,Newmarket--Aurora
942,Yvonne Kelly,Newmarket--Aurora
943,Vanessa Long,Newmarket--Aurora
944,Kyle Peterson,Newmarket--Aurora
945,Malcolm Allen,Niagara Centre
946,Vance Badawey,Niagara Centre
947,David Clow,Niagara Centre
948,Jody Di Bartolomeo,Niagara Centre
949,Leanna Villella,Niagara Centre
950,Ron J. Walker,Niagara Centre
951,Carolynn Ioannoni,Niagara Falls
952,Rob Nicholson,Niagara Falls
953,Ron Planche,Niagara Falls
954,Steven Soos,Niagara Falls
955,Dean Allison,Niagara West
956,Allan de Roo,Niagara West
957,Sid Frere,Niagara West
958,Harold Jonker,Niagara West
959,Nameer Rahman,Niagara West
960,Phil Rose,Niagara West
961,Claude Gravelle,Nickel Belt
962,Aino Laamanen,Nickel Belt
963,Stuart McCall,Nickel Belt
964,Marc G. Serré,Nickel Belt
965,Dave Starbuck,Nickel Belt
966,Jay Aspin,Nipissing--Timiskaming
967,Kathleen Jodouin,Nipissing--Timiskaming
968,Nicole Peltier,Nipissing--Timiskaming
969,Anthony Rota,Nipissing--Timiskaming
970,Russ Christianson,Northumberland--Peterborough South
971,Adam Moulton,Northumberland--Peterborough South
972,Kim Rudd,Northumberland--Peterborough South
973,Patricia Sinnott,Northumberland--Peterborough South
974,David Doel,Oakville
975,Che Marville,Oakville
976,John Oliver,Oakville
977,Terence Young,Oakville
978,Janice Best,Oakville North--Burlington
979,David Clement,Oakville North--Burlington
980,Pam Damoff,Oakville North--Burlington
981,Adnan Shahbaz,Oakville North--Burlington
982,Effie Triantafilopoulos,Oakville North--Burlington
983,Colin Carrie,Oshawa
984,Michael Dempsey,Oshawa
985,Mary Fowler,Oshawa
986,David Gershuny,Oshawa
987,Tito-Dante Marimpietri,Oshawa
988,John Andrew Omowole Akpata,Ottawa Centre
989,Paul Dewar,Ottawa Centre
990,Dean T. Harris,Ottawa Centre
991,Damian Konstantinakos,Ottawa Centre
992,Conrad Lukawski,Ottawa Centre
993,Catherine Mary McKenna,Ottawa Centre
994,Tom Milroy,Ottawa Centre
995,Stuart Ryan,Ottawa Centre
996,Royal Galipeau,Orléans
997,Andrew Leslie,Orléans
998,Raphaël Morin,Orléans
999,Nancy Tremblay,Orléans
1000,Dev Balkissoon,Ottawa South
1001,George Brown,Ottawa South
1002,Al Gullon,Ottawa South
1003,David McGuinty,Ottawa South
1004,John Redins,Ottawa South
1005,Larry Wasslen,Ottawa South
1006,Damien Wilson,Ottawa South
1007,Mauril Bélanger,Ottawa--Vanier
1008,Coreen Corcoran,Ottawa--Vanier
1009,Nira Dookeran,Ottawa--Vanier
1010,Christian Legeais,Ottawa--Vanier
1011,David Piccini,Ottawa--Vanier
1012,Emilie Taman,Ottawa--Vanier
1013,Abdul Abdi,Ottawa West--Nepean
1014,Mark Brooks,Ottawa West--Nepean
1015,Sam Heaton,Ottawa West--Nepean
1016,Marlene Rivier,Ottawa West--Nepean
1017,Rod Taylor,Ottawa West--Nepean
1018,Anita Vandenbeld,Ottawa West--Nepean
1019,Melody Ann Aldred,Oxford
1020,Mike Farlow,Oxford
1021,Zoe Kunschner,Oxford
1022,Dave MacKenzie,Oxford
1023,Don McKay,Oxford
1024,Ian Allen,Parkdale--High Park
1025,Lorne Gershuny,Parkdale--High Park
1026,Mark Jeftovic,Parkdale--High Park
1027,Peggy Nash,Parkdale--High Park
1028,Terry Parker,Parkdale--High Park
1029,Adam Phipps,Parkdale--High Park
1030,Carol Royer,Parkdale--High Park
1031,Arif Virani,Parkdale--High Park
1032,Duncan Bell,Parry Sound--Muskoka
1033,Tony Clement,Parry Sound--Muskoka
1034,Trisha Cowie,Parry Sound--Muskoka
1035,Glen Hodgson,Parry Sound--Muskoka
1036,Matt McCarthy,Parry Sound--Muskoka
1037,Gordie Merton,Parry Sound--Muskoka
1038,Albert Gray Smith,Parry Sound--Muskoka
1039,Irma DeVries,Perth--Wellington
1040,Roger Fuhr,Perth--Wellington
1041,Stephen McCotter,Perth--Wellington
1042,John Nater,Perth--Wellington
1043,Ethan Rabidoux,Perth--Wellington
1044,Nicole Ramsdale,Perth--Wellington
1045,Toban Leckie,Peterborough--Kawartha
1046,Doug Mason,Peterborough--Kawartha
1047,Maryam Monsef,Peterborough--Kawartha
1048,Dave Nickle,Peterborough--Kawartha
1049,Michael Skinner,Peterborough--Kawartha
1050,Corneliu Chisu,Pickering--Uxbridge
1051,Pamela Downward,Pickering--Uxbridge
1052,Anthony Jordan Navarro,Pickering--Uxbridge
1053,Jennifer O'Connell,Pickering--Uxbridge
1054,Hector Clouthier,Renfrew--Nipissing--Pembroke
1055,Cheryl Gallant,Renfrew--Nipissing--Pembroke
1056,Stefan Klietsch,Renfrew--Nipissing--Pembroke
1057,Jeff Lehoux,Renfrew--Nipissing--Pembroke
1058,Dan McCarthy,Renfrew--Nipissing--Pembroke
1059,Adam DeVita,Richmond Hill
1060,Majid Jowhari,Richmond Hill
1061,Michael Parsa,Richmond Hill
1062,Gwendolyn Veenema,Richmond Hill
1063,Deborah Coyne,Carleton
1064,Kc Larocque,Carleton
1065,Pierre Poilievre,Carleton
1066,Chris Rodgers,Carleton
1067,Chris Bittle,St. Catharines
1068,Rick Dykstra,St. Catharines
1069,Susan Erskine-Fournier,St. Catharines
1070,Jim Fannon,St. Catharines
1071,Saleh Waziruddin,St. Catharines
1072,Carolyn Bennett,Toronto--St. Paul's
1073,Kevin Farmer,Toronto--St. Paul's
1074,Marnie MacDougall,Toronto--St. Paul's
1075,Noah Richler,Toronto--St. Paul's
1076,Marilyn Gladu,Sarnia--Lambton
1077,Jason Wayne McMichael,Sarnia--Lambton
1078,Dave McPhail,Sarnia--Lambton
1079,Peter Smith,Sarnia--Lambton
1080,Kara Flannigan,Sault Ste. Marie
1081,Bryan Hayes,Sault Ste. Marie
1082,Skip Morrison,Sault Ste. Marie
1083,Terry Sheehan,Sault Ste. Marie
1084,Mike Taffarel,Sault Ste. Marie
1085,Arnold Chan,Scarborough--Agincourt
1086,Bin Chang,Scarborough--Agincourt
1087,Jude Coutinho,Scarborough--Agincourt
1088,Laura Patrick,Scarborough--Agincourt
1089,Debra Scott,Scarborough--Agincourt
1090,Katerina Androutsos,Scarborough Centre
1091,Roxanne James,Scarborough Centre
1092,Lindsay Thompson,Scarborough Centre
1093,Alex Wilson,Scarborough Centre
1094,Salma Zahid,Scarborough Centre
1095,Laura Casselman,Scarborough--Guildwood
1096,Kevin Clarke,Scarborough--Guildwood
1097,Paul Coulbeck,Scarborough--Guildwood
1098,Kathleen Holding,Scarborough--Guildwood
1099,Chuck Konkel,Scarborough--Guildwood
1100,John McKay,Scarborough--Guildwood
1101,Shaun Chen,Scarborough North
1102,Aasia Khatoon,Scarborough North
1103,Eleni MacDonald,Scarborough North
1104,Ravinder Malhi,Scarborough North
1105,Raphael Rosch,Scarborough North
1106,Rathika Sitsabaiesan,Scarborough North
1107,Gary Anandasangaree,Scarborough--Rouge Park
1108,Leslyn Lewis,Scarborough--Rouge Park
1109,KM Shanthikumar,Scarborough--Rouge Park
1110,Calvin Winter,Scarborough--Rouge Park
1111,Bill Blair,Scarborough Southwest
1112,Dan Harris,Scarborough Southwest
1113,Roshan Nallaratnam,Scarborough Southwest
1114,Tommy Taylor,Scarborough Southwest
1115,JoAnne Fleming,Simcoe--Grey
1116,Kellie Leitch,Simcoe--Grey
1117,Mike MacEachern,Simcoe--Grey
1118,David Matthews,Simcoe--Grey
1119,Len Noordegraaf,Simcoe--Grey
1120,Richard Banigan,Simcoe North
1121,Jacob Kearey-Moreland,Simcoe North
1122,Liz Riley,Simcoe North
1123,Bruce Stanton,Simcoe North
1124,Peter Stubbins,Simcoe North
1125,Scott Whittaker,Simcoe North
1126,Olivia Chow,Spadina--Fort York
1127,Sharon Danley,Spadina--Fort York
1128,Nick Lin,Spadina--Fort York
1129,Michael Nicula,Spadina--Fort York
1130,Adam Vaughan,Spadina--Fort York
1131,Sabrina Zuniga,Spadina--Fort York
1132,Patrick Burger,Stormont--Dundas--South Glengarry
1133,Bernadette Clement,Stormont--Dundas--South Glengarry
1134,Elaine Kennedy,Stormont--Dundas--South Glengarry
1135,Guy Lauzon,Stormont--Dundas--South Glengarry
1136,Jean-Raymond Audet,Sudbury
1137,Paul Lefebvre,Sudbury
1138,Paul Loewenberg,Sudbury
1139,J. David Popescu,Sudbury
1140,David Robinson,Sudbury
1141,Elizabeth Rowley,Sudbury
1142,Fred Slade,Sudbury
1143,Gene Balfour,Thornhill
1144,Lorne Cherry,Thornhill
1145,Nancy Coldham,Thornhill
1146,Margaret Leigh Fairbairn,Thornhill
1147,Peter Kent,Thornhill
1148,Josh Rachlis,Thornhill
1149,Moe Comuzzi,Thunder Bay--Rainy River
1150,Christy Radbourne,Thunder Bay--Rainy River
1151,John Rafferty,Thunder Bay--Rainy River
1152,Don Rusnak,Thunder Bay--Rainy River
1153,Andrew Foulds,Thunder Bay--Superior North
1154,Patty Hajdu,Thunder Bay--Superior North
1155,Richard Harvey,Thunder Bay--Superior North
1156,Bruce Hyer,Thunder Bay--Superior North
1157,Robert Skaf,Thunder Bay--Superior North
1158,Charlie Angus,Timmins--James Bay
1159,John P. Curley,Timmins--James Bay
1160,Max Kennedy,Timmins--James Bay
1161,Todd Lever,Timmins--James Bay
1162,Mariam Ahmad,Toronto Centre
1163,Colin Biggin,Toronto Centre
1164,Julian Di Battista,Toronto Centre
1165,Philip Fernandez,Toronto Centre
1166,Linda McQuaig,Toronto Centre
1167,Bill Morneau,Toronto Centre
1168,Jordan Stone,Toronto Centre
1169,Elizabeth Abbott,Toronto--Danforth
1170,Julie Dabrusin,Toronto--Danforth
1171,Benjamin Dichter,Toronto--Danforth
1172,John Richardson,Toronto--Danforth
1173,Craig Scott,Toronto--Danforth
1174,Chris Tolley,Toronto--Danforth
1175,David Berlin,University--Rosedale
1176,Chrystia Freeland,University--Rosedale
1177,Drew Garvie,University--Rosedale
1178,Jennifer Hollett,University--Rosedale
1179,Karim Jivraj,University--Rosedale
1180,Simon Luisi,University--Rosedale
1181,Steve Rutchinski,University--Rosedale
1182,Jesse Waslowski,University--Rosedale
1183,Nick Wright,University--Rosedale
1184,Elise Boulanger,Vaughan--Woodbridge
1185,Julian Fantino,Vaughan--Woodbridge
1186,Anthony Gualtieri,Vaughan--Woodbridge
1187,Francesco Sorbara,Vaughan--Woodbridge
1188,Adriana Marie Zichy,Vaughan--Woodbridge
1189,Peter Braid,Waterloo
1190,Bardish Chagger,Waterloo
1191,Diane Freeman,Waterloo
1192,Emma Hawley-Yan,Waterloo
1193,Richard Walsh,Waterloo
1194,Harvey Edward Anstey,Wellington--Halton Hills
1195,Brent Allan Bouteiller,Wellington--Halton Hills
1196,Michael Chong,Wellington--Halton Hills
1197,Anne Gajerski-Cauley,Wellington--Halton Hills
1198,Don Trant,Wellington--Halton Hills
1199,Celina Caesar-Chavannes,Whitby
1200,Craig Cameron,Whitby
1201,Ryan Kelly,Whitby
1202,Jon O'Connor,Whitby
1203,Pat Perkins,Whitby
1204,Birinder Singh Ahluwalia,Willowdale
1205,James Arruda,Willowdale
1206,Ali Ehsassi,Willowdale
1207,Chungsen Leung,Willowdale
1208,Pouyan Tabasinejad,Willowdale
1209,Laura Chesnik,Windsor--Tecumseh
1210,Jo-Anne Gignac,Windsor--Tecumseh
1211,Cheryl Hardcastle,Windsor--Tecumseh
1212,David Momotiuk,Windsor--Tecumseh
1213,Frank Schiller,Windsor--Tecumseh
1214,Cora LaRussa,Windsor West
1215,Henry Lau,Windsor West
1216,Brian Masse,Windsor West
1217,Dave Sundin,Windsor West
1218,Margaret Villamizar,Windsor West
1219,Mark Adler,York Centre
1220,Hal Berman,York Centre
1221,Constantine Kritsonis,York Centre
1222,Michael Levitt,York Centre
1223,Sylvia Gerl,York--Simcoe
1224,Shaun Tanaka,York--Simcoe
1225,Peter Van Loan,York--Simcoe
1226,Mark Viitala,York--Simcoe
1227,Ahmed Hussen,York South--Weston
1228,John Johnson,York South--Weston
1229,Stephen Lepone,York South--Weston
1230,James Robinson,York South--Weston
1231,Mike Sullivan,York South--Weston
1232,Darnel Harris,Humber River--Black Creek
1233,Keith Jarrett,Humber River--Black Creek
1234,Christine Nugent,Humber River--Black Creek
1235,Judy Sgro,Humber River--Black Creek
1236,Kerry Vandenberg,Humber River--Black Creek
1237,Larry Maguire,Brandon--Souris
1238,David Neufeld,Brandon--Souris
1239,Melissa Joy Wastasecoot,Brandon--Souris
1240,Jodi Wyman,Brandon--Souris
1241,Doug Eyolfson,Charleswood--St. James--Assiniboia--Headingley
1242,Steven Fletcher,Charleswood--St. James--Assiniboia--Headingley
1243,Kevin Nichols,Charleswood--St. James--Assiniboia--Headingley
1244,Tom Paulley,Charleswood--St. James--Assiniboia--Headingley
1245,Niki Ashton,Churchill--Keewatinook Aski
1246,Rebecca Chartrand,Churchill--Keewatinook Aski
1247,August Hastmann,Churchill--Keewatinook Aski
1248,Zachary Linnick,Churchill--Keewatinook Aski
1249,Kyle G. Mirecki,Churchill--Keewatinook Aski
1250,Laverne M. Lewycky,Dauphin--Swan River--Neepawa
1251,Inky Mark,Dauphin--Swan River--Neepawa
1252,Ray Piché,Dauphin--Swan River--Neepawa
1253,Robert Sopuck,Dauphin--Swan River--Neepawa
1254,Kate Storey,Dauphin--Swan River--Neepawa
1255,Daniel Blaikie,Elmwood--Transcona
